date,ph
04/13/2016 09:39:34,8.0066
04/13/2016 09:44:35,8.0039
04/13/2016 09:49:36,8
04/13/2016 09:54:37,7.9986
04/13/2016 09:59:38,7.9988
04/13/2016 10:04:39,7.9982
04/13/2016 10:09:40,7.9956
04/13/2016 10:14:41,7.9931
04/13/2016 10:19:42,7.9876
04/13/2016 10:24:43,7.988
04/13/2016 10:29:44,7.9879
04/13/2016 10:34:45,7.9877
04/13/2016 10:39:46,7.9844
04/13/2016 10:44:48,7.9814
04/13/2016 10:49:48,7.9781
04/13/2016 10:54:49,7.9774
04/13/2016 10:59:50,7.9784
04/13/2016 11:04:51,7.9774
04/13/2016 11:09:52,7.9773
04/13/2016 11:14:53,7.9739
04/13/2016 11:19:54,7.9712
04/13/2016 11:24:55,7.9726
04/13/2016 11:34:57,7.9731
04/13/2016 11:39:58,7.9701
04/13/2016 11:44:59,7.9659
04/13/2016 11:50:00,7.961
04/13/2016 11:55:01,7.9604
04/13/2016 12:00:02,7.9655
04/13/2016 12:05:28,7.9674
04/13/2016 12:10:29,7.9646
04/13/2016 12:15:30,7.9583
04/13/2016 12:20:31,7.9549
04/13/2016 12:25:32,7.9553
04/13/2016 12:30:33,7.9562
04/13/2016 12:35:34,7.9582
04/13/2016 12:40:35,7.9561
04/13/2016 12:45:36,7.9531
04/13/2016 12:50:37,7.9479
04/13/2016 12:55:38,7.9488
04/13/2016 13:00:39,7.9501
04/13/2016 13:05:40,7.9501
04/13/2016 13:10:41,7.9469
04/13/2016 13:15:42,7.9467
04/13/2016 13:20:43,7.9446
04/13/2016 13:25:44,7.9469
04/13/2016 13:30:45,7.9485
04/13/2016 13:35:46,7.9515
04/13/2016 13:40:47,7.9505
04/13/2016 13:45:48,7.9483
04/13/2016 13:50:49,7.9456
04/13/2016 13:55:50,7.9481
04/13/2016 14:00:51,7.9555
04/13/2016 14:05:52,7.9576
04/13/2016 14:10:53,7.9532
04/13/2016 14:15:54,7.9535
04/13/2016 14:20:55,7.9526
04/13/2016 14:25:56,7.953
04/13/2016 14:30:57,7.9587
04/13/2016 14:35:58,7.9602
04/13/2016 14:40:59,7.9583
04/13/2016 14:46:00,7.9545
04/13/2016 14:51:01,7.9535
04/13/2016 14:56:02,7.9574
04/13/2016 15:01:03,7.9679
04/13/2016 15:06:04,7.9689
04/13/2016 15:11:05,7.9693
04/13/2016 15:16:06,7.9672
04/13/2016 15:21:07,7.971
04/13/2016 15:26:08,7.978
04/13/2016 15:31:09,7.9847
04/13/2016 15:36:10,7.9873
04/13/2016 15:41:11,7.9868
04/13/2016 15:46:12,7.9889
04/13/2016 15:51:13,7.9894
04/13/2016 15:56:14,7.9972
04/13/2016 16:01:15,8.0012
04/13/2016 16:06:16,8.0061
04/13/2016 16:11:17,8.0062
04/13/2016 16:16:19,8.0071
04/13/2016 16:21:20,8.0085
04/13/2016 16:26:20,8.021
04/13/2016 16:31:22,8.0262
04/13/2016 16:36:23,8.0284
04/13/2016 16:41:24,8.0261
04/13/2016 16:46:25,8.0297
04/13/2016 16:51:26,8.0329
04/13/2016 16:56:27,8.041
04/13/2016 17:01:28,8.0467
04/13/2016 17:06:29,8.0509
04/13/2016 17:11:30,8.0474
04/13/2016 17:16:31,8.0522
04/13/2016 17:21:32,8.0562
04/13/2016 17:26:33,8.0625
04/13/2016 17:31:34,8.0676
04/13/2016 17:36:35,8.0694
04/13/2016 17:41:36,8.0699
04/13/2016 17:46:37,8.0704
04/13/2016 17:51:38,8.0726
04/13/2016 17:56:39,8.0773
04/13/2016 18:01:40,8.0844
04/13/2016 18:06:41,8.0873
04/13/2016 18:11:42,8.0894
04/13/2016 18:16:43,8.09
04/13/2016 18:21:44,8.0934
04/13/2016 18:26:45,8.0973
04/13/2016 18:31:46,8.0999
04/13/2016 18:36:47,8.0997
04/13/2016 18:41:48,8.1021
04/13/2016 18:46:49,8.103
04/13/2016 18:51:50,8.1044
04/13/2016 18:56:51,8.1112
04/13/2016 19:01:52,8.1149
04/13/2016 19:06:53,8.1154
04/13/2016 19:11:54,8.1134
04/13/2016 19:16:55,8.116
04/13/2016 19:21:56,8.1169
04/13/2016 19:26:57,8.1243
04/13/2016 19:31:58,8.127
04/13/2016 19:36:59,8.1295
04/13/2016 19:42:00,8.1291
04/13/2016 19:47:01,8.1302
04/13/2016 19:52:02,8.1333
04/13/2016 19:57:03,8.1359
04/13/2016 20:02:04,8.1393
04/13/2016 20:07:05,8.1413
04/13/2016 20:12:06,8.1395
04/13/2016 20:17:07,8.1405
04/13/2016 20:22:08,8.1448
04/13/2016 20:27:09,8.1455
04/13/2016 20:32:11,8.1512
04/13/2016 20:37:11,8.1495
04/13/2016 20:42:12,8.1515
04/13/2016 20:47:13,8.1501
04/13/2016 20:52:14,8.1557
04/13/2016 20:57:15,8.1581
04/13/2016 21:02:16,8.16
04/13/2016 21:07:17,8.1606
04/13/2016 21:12:18,8.1598
04/13/2016 21:17:45,8.1595
04/13/2016 21:22:46,8.1659
04/13/2016 21:27:47,8.1658
04/13/2016 21:32:48,8.1682
04/13/2016 21:37:49,8.1672
04/13/2016 21:42:50,8.1663
04/13/2016 21:47:51,8.1674
04/13/2016 21:52:52,8.172
04/13/2016 21:57:53,8.1761
04/13/2016 22:02:54,8.1775
04/13/2016 22:07:55,8.1779
04/13/2016 22:12:56,8.1757
04/13/2016 22:17:57,8.1805
04/13/2016 22:22:58,8.1807
04/13/2016 22:27:59,8.1857
04/13/2016 22:33:00,8.1858
04/13/2016 22:38:01,8.1821
04/13/2016 22:43:02,8.1823
04/13/2016 22:48:03,8.1869
04/13/2016 22:53:04,8.1871
04/13/2016 22:58:05,8.1887
04/13/2016 23:03:06,8.1908
04/13/2016 23:08:07,8.1916
04/13/2016 23:13:08,8.1884
04/13/2016 23:18:09,8.1893
04/13/2016 23:23:11,8.1948
04/13/2016 23:28:12,8.1951
04/13/2016 23:33:13,8.1955
04/13/2016 23:38:14,8.194
04/13/2016 23:43:15,8.1938
04/13/2016 23:48:16,8.1951
04/13/2016 23:53:17,8.1992
04/13/2016 23:58:18,8.2015
04/14/2016 00:03:19,8.2012
04/14/2016 00:08:20,8.2013
04/14/2016 00:13:21,8.1991
04/14/2016 00:18:22,8.1983
04/14/2016 00:23:23,8.201
04/14/2016 00:28:24,8.2028
04/14/2016 00:33:25,8.201
04/14/2016 00:38:26,8.1995
04/14/2016 00:43:27,8.2001
04/14/2016 00:48:28,8.2002
04/14/2016 00:53:29,8.2014
04/14/2016 00:58:30,8.2035
04/14/2016 01:03:31,8.204
04/14/2016 01:08:32,8.2016
04/14/2016 01:13:33,8.201
04/14/2016 01:18:34,8.2021
04/14/2016 01:23:35,8.205
04/14/2016 01:28:36,8.2048
